run_name,success,exit_code,wall_time_s,error,final_time,n_steps,dt
r0000_AB-front_width_mm,True,0,180.978,,321.7672090996057,3862,0.08331621157421172
r0000_AB-front_speed_mm_per_day,True,0,181.522,,321.7672090996057,3862,0.08331621157421172
r0000_AB-chemo_kill_rate,True,0,181.633,,321.7672090996057,3862,0.08331621157421172
r0000_AB-seed_peak_density,True,0,181.707,,321.7672090996057,3862,0.08331621157421172
r0000_AB-diffusivity_ratio,True,0,181.998,,321.7672090996057,3862,0.08331621157421172
r0000_A,True,0,182.125,,321.7672090996057,3862,0.08331621157421172
r0000_AB-preop_time,True,0,183.861,,218.69152013398707,2625,0.08331105528913793
r0000_AB-gaussian_seed_x_fraction,True,0,183.913,,321.7672090996057,3862,0.08331621157421172
r0000_AB-rt_alpha_beta_ratio,True,0,184.259,,321.7672090996057,3862,0.08331621157421172
r0000_AB-rt_alpha,True,0,184.345,,321.7672090996057,3862,0.08331621157421172
r0000_AB-seed_sigma_mm,True,0,184.426,,321.7672090996057,3862,0.08331621157421172
r0000_AB-gaussian_seed_y_fraction,True,0,184.946,,321.7672090996057,3862,0.08331621157421172
r0001_AB-seed_sigma_mm,True,0,36.605,,202.77978132665157,2434,0.08331133168720278
r0001_A,True,0,55.924,,202.77978132665157,2434,0.08331133168720278
r0001_AB-front_speed_mm_per_day,True,0,56.153,,202.77978132665157,2434,0.08331133168720278
r0001_AB-diffusivity_ratio,True,0,53.928,,202.77978132665157,2434,0.08331133168720278
r0001_AB-preop_time,True,0,54.327,,301.36717013269663,3617,0.08331964891697446
r0000_AB-gaussian_seed_z_fraction,True,0,57.341,,321.7672090996057,3862,0.08331621157421172
r0001_AB-seed_peak_density,True,0,56.269,,202.77978132665157,2434,0.08331133168720278
r0001_AB-front_width_mm,True,0,56.436,,202.77978132665157,2434,0.08331133168720278
r0000_B,True,0,57.007,,218.69152013398707,2625,0.08331105528913793
r0001_AB-chemo_kill_rate,True,0,54.271,,202.77978132665157,2434,0.08331133168720278
r0001_AB-rt_alpha,True,0,54.252,,202.77978132665157,2434,0.08331133168720278
r0001_AB-rt_alpha_beta_ratio,True,0,53.793,,202.77978132665157,2434,0.08331133168720278
r0001_AB-gaussian_seed_x_fraction,True,0,23.223,,202.77978132665157,2434,0.08331133168720278
r0001_AB-gaussian_seed_y_fraction,True,0,11.409,,202.77978132665157,2434,0.08331133168720278
r0001_AB-gaussian_seed_z_fraction,True,0,12.13,,202.77978132665157,2434,0.08331133168720278
r0002_AB-diffusivity_ratio,True,0,14.167,,224.3571353442967,2693,0.08331122738369726
r0002_AB-front_width_mm,True,0,15.367,,224.3571353442967,2693,0.08331122738369726
r0002_AB-preop_time,True,0,15.325,,305.76615244336426,3670,0.08331502791372324
r0002_AB-seed_peak_density,True,0,15.945,,224.3571353442967,2693,0.08331122738369726
r0002_A,True,0,16.406,,224.3571353442967,2693,0.08331122738369726
r0001_B,True,0,16.565,,301.36717013269663,3617,0.08331964891697446
r0002_AB-front_speed_mm_per_day,True,0,16.788,,224.3571353442967,2693,0.08331122738369726
r0002_AB-chemo_kill_rate,True,0,16.487,,224.3571353442967,2693,0.08331122738369726
r0002_AB-seed_sigma_mm,True,0,16.808,,224.3571353442967,2693,0.08331122738369726
r0002_AB-rt_alpha,True,0,11.705,,224.3571353442967,2693,0.08331122738369726
r0002_AB-rt_alpha_beta_ratio,True,0,10.085,,224.3571353442967,2693,0.08331122738369726
r0002_AB-gaussian_seed_x_fraction,True,0,10.15,,224.3571353442967,2693,0.08331122738369726
r0002_AB-gaussian_seed_y_fraction,True,0,10.348,,224.3571353442967,2693,0.08331122738369726
r0003_A,True,0,13.215,,300.77155890129507,3610,0.08331622130229781
r0002_AB-gaussian_seed_z_fraction,True,0,15.264,,224.3571353442967,2693,0.08331122738369726
r0003_AB-diffusivity_ratio,True,0,15.139,,300.77155890129507,3610,0.08331622130229781
r0002_B,True,0,16.815,,305.76615244336426,3670,0.08331502791372324
r0003_AB-preop_time,True,0,15.711,,223.75430117547512,2686,0.0833039095962305
r0003_AB-seed_peak_density,True,0,16.36,,300.77155890129507,3610,0.08331622130229781
r0003_AB-front_speed_mm_per_day,True,0,17.392,,300.77155890129507,3610,0.08331622130229781
r0003_AB-chemo_kill_rate,True,0,13.051,,300.77155890129507,3610,0.08331622130229781
r0003_AB-front_width_mm,True,0,17.42,,300.77155890129507,3610,0.08331622130229781
r0003_AB-seed_sigma_mm,True,0,17.006,,300.77155890129507,3610,0.08331622130229781
r0003_AB-rt_alpha,True,0,12.263,,300.77155890129507,3610,0.08331622130229781
r0003_AB-rt_alpha_beta_ratio,True,0,12.06,,300.77155890129507,3610,0.08331622130229781
r0003_AB-gaussian_seed_x_fraction,True,0,11.031,,300.77155890129507,3610,0.08331622130229781
r0003_AB-gaussian_seed_y_fraction,True,0,11.534,,300.77155890129507,3610,0.08331622130229781
r0003_AB-gaussian_seed_z_fraction,True,0,11.743,,300.77155890129507,3610,0.08331622130229781
r0003_B,True,0,12.316,,223.75430117547512,2686,0.0833039095962305
r0004_AB-seed_peak_density,True,0,12.8,,264.03665641508996,3169,0.0833186041070022
r0004_AB-diffusivity_ratio,True,0,12.562,,264.03665641508996,3169,0.0833186041070022
r0004_A,True,0,14.01,,264.03665641508996,3169,0.0833186041070022
r0004_AB-front_speed_mm_per_day,True,0,13.792,,264.03665641508996,3169,0.0833186041070022
r0004_AB-chemo_kill_rate,True,0,10.467,,264.03665641508996,3169,0.0833186041070022
r0004_AB-front_width_mm,True,0,14.82,,264.03665641508996,3169,0.0833186041070022
r0004_AB-seed_sigma_mm,True,0,15.131,,264.03665641508996,3169,0.0833186041070022
r0004_AB-preop_time,True,0,15.56,,338.19038922153413,4059,0.08331864725832326
r0004_AB-rt_alpha,True,0,10.771,,264.03665641508996,3169,0.0833186041070022
r0004_AB-rt_alpha_beta_ratio,True,0,10.438,,264.03665641508996,3169,0.0833186041070022
r0004_AB-gaussian_seed_x_fraction,True,0,10.484,,264.03665641508996,3169,0.0833186041070022
r0004_AB-gaussian_seed_y_fraction,True,0,10.197,,264.03665641508996,3169,0.0833186041070022
r0004_AB-gaussian_seed_z_fraction,True,0,10.474,,264.03665641508996,3169,0.0833186041070022
r0005_AB-front_speed_mm_per_day,True,0,12.747,,260.7600217796862,3130,0.08330991111172084
r0005_A,True,0,13.02,,260.7600217796862,3130,0.08330991111172084
r0004_B,True,0,13.942,,338.19038922153413,4059,0.08331864725832326
r0005_AB-front_width_mm,True,0,13.38,,260.7600217796862,3130,0.08330991111172084
r0005_AB-diffusivity_ratio,True,0,10.384,,260.7600217796862,3130,0.08330991111172084
r0005_AB-seed_sigma_mm,True,0,14.027,,260.7600217796862,3130,0.08330991111172084
r0005_AB-chemo_kill_rate,True,0,10.411,,260.7600217796862,3130,0.08330991111172084
r0005_AB-seed_peak_density,True,0,14.633,,260.7600217796862,3130,0.08330991111172084
r0005_AB-preop_time,True,0,13.969,,256.1784568913281,3075,0.08331006728173271
r0005_AB-rt_alpha,True,0,10.367,,260.7600217796862,3130,0.08330991111172084
r0005_AB-rt_alpha_beta_ratio,True,0,10.474,,260.7600217796862,3130,0.08330991111172084
r0005_AB-gaussian_seed_x_fraction,True,0,10.624,,260.7600217796862,3130,0.08330991111172084
r0006_AB-front_speed_mm_per_day,True,0,10.089,,196.75533759593964,2362,0.0833003122760117
r0005_AB-gaussian_seed_y_fraction,True,0,12.616,,260.7600217796862,3130,0.08330991111172084
r0006_A,True,0,12.05,,196.75533759593964,2362,0.0833003122760117
r0005_B,True,0,12.511,,256.1784568913281,3075,0.08331006728173271
r0005_AB-gaussian_seed_z_fraction,True,0,13.397,,260.7600217796862,3130,0.08330991111172084
r0006_AB-seed_peak_density,True,0,11.189,,196.75533759593964,2362,0.0833003122760117
r0006_AB-chemo_kill_rate,True,0,9.664,,196.75533759593964,2362,0.0833003122760117
r0006_AB-diffusivity_ratio,True,0,10.426,,196.75533759593964,2362,0.0833003122760117
r0006_AB-front_width_mm,True,0,13.091,,196.75533759593964,2362,0.0833003122760117
r0006_AB-seed_sigma_mm,True,0,13.018,,196.75533759593964,2362,0.0833003122760117
r0006_AB-preop_time,True,0,13.132,,186.03649957291782,2233,0.08331235986247999
r0006_AB-rt_alpha,True,0,9.883,,196.75533759593964,2362,0.0833003122760117
r0006_AB-rt_alpha_beta_ratio,True,0,10.077,,196.75533759593964,2362,0.0833003122760117
r0006_AB-gaussian_seed_x_fraction,True,0,11.505,,196.75533759593964,2362,0.0833003122760117
r0006_AB-gaussian_seed_y_fraction,True,0,11.466,,196.75533759593964,2362,0.0833003122760117
r0006_B,True,0,12.207,,186.03649957291782,2233,0.08331235986247999
r0006_AB-gaussian_seed_z_fraction,True,0,12.708,,196.75533759593964,2362,0.0833003122760117
r0007_AB-front_speed_mm_per_day,True,0,11.433,,327.45963677950203,3930,0.08332306279376642
r0007_A,True,0,12.972,,327.45963677950203,3930,0.08332306279376642
r0007_AB-front_width_mm,True,0,12.449,,327.45963677950203,3930,0.08332306279376642
r0007_AB-diffusivity_ratio,True,0,10.751,,327.45963677950203,3930,0.08332306279376642
r0007_AB-preop_time,True,0,14.734,,268.7120685093105,3225,0.08332157163079394
r0007_AB-seed_peak_density,True,0,15.559,,327.45963677950203,3930,0.08332306279376642
r0007_AB-seed_sigma_mm,True,0,15.723,,327.45963677950203,3930,0.08332306279376642
r0007_AB-chemo_kill_rate,True,0,10.994,,327.45963677950203,3930,0.08332306279376642
r0007_AB-rt_alpha,True,0,11.699,,327.45963677950203,3930,0.08332306279376642
r0007_AB-rt_alpha_beta_ratio,True,0,12.491,,327.45963677950203,3930,0.08332306279376642
r0007_AB-gaussian_seed_z_fraction,True,0,12.261,,327.45963677950203,3930,0.08332306279376642
r0007_AB-gaussian_seed_x_fraction,True,0,14.485,,327.45963677950203,3930,0.08332306279376642
r0008_AB-front_speed_mm_per_day,True,0,11.602,,218.15467227436602,2618,0.08332875182366922
r0007_B,True,0,12.757,,268.7120685093105,3225,0.08332157163079394
r0007_AB-gaussian_seed_y_fraction,True,0,14.632,,327.45963677950203,3930,0.08332306279376642
r0008_A,True,0,12.807,,218.15467227436602,2618,0.08332875182366922
r0008_AB-preop_time,True,0,10.851,,331.87341137975454,3983,0.08332247335670463
r0008_AB-front_width_mm,True,0,13.213,,218.15467227436602,2618,0.08332875182366922
r0008_AB-seed_peak_density,True,0,13.464,,218.15467227436602,2618,0.08332875182366922
r0008_AB-seed_sigma_mm,True,0,13.284,,218.15467227436602,2618,0.08332875182366922
r0008_AB-diffusivity_ratio,True,0,9.948,,218.15467227436602,2618,0.08332875182366922
r0008_AB-chemo_kill_rate,True,0,10.193,,218.15467227436602,2618,0.08332875182366922
r0008_AB-rt_alpha,True,0,10.479,,218.15467227436602,2618,0.08332875182366922
r0008_AB-gaussian_seed_x_fraction,True,0,11.26,,218.15467227436602,2618,0.08332875182366922
r0008_AB-rt_alpha_beta_ratio,True,0,13.315,,218.15467227436602,2618,0.08332875182366922
r0008_AB-gaussian_seed_y_fraction,True,0,13.348,,218.15467227436602,2618,0.08332875182366922
r0008_AB-gaussian_seed_z_fraction,True,0,12.969,,218.15467227436602,2618,0.08332875182366922
r0008_B,True,0,14.145,,331.87341137975454,3983,0.08332247335670463
r0009_A,True,0,11.38,,306.3923992142081,3677,0.08332673353663533
r0009_AB-seed_sigma_mm,True,0,11.067,,306.3923992142081,3677,0.08332673353663533
r0009_AB-preop_time,True,0,10.399,,243.88499792851508,2927,0.08332251381227027
r0009_AB-front_speed_mm_per_day,True,0,14.695,,306.3923992142081,3677,0.08332673353663533
r0009_AB-front_width_mm,True,0,15.319,,306.3923992142081,3677,0.08332673353663533
r0009_AB-seed_peak_density,True,0,15.332,,306.3923992142081,3677,0.08332673353663533
r0009_AB-diffusivity_ratio,True,0,12.362,,306.3923992142081,3677,0.08332673353663533
r0009_AB-chemo_kill_rate,True,0,11.735,,306.3923992142081,3677,0.08332673353663533
r0009_AB-gaussian_seed_z_fraction,True,0,10.632,,306.3923992142081,3677,0.08332673353663533
r0009_AB-gaussian_seed_x_fraction,True,0,12.307,,306.3923992142081,3677,0.08332673353663533
r0009_AB-gaussian_seed_y_fraction,True,0,14.454,,306.3923992142081,3677,0.08332673353663533
r0010_A,True,0,11.798,,285.4282087944448,3426,0.08331237851559976
r0009_AB-rt_alpha,True,0,16.155,,306.3923992142081,3677,0.08332673353663533
r0009_AB-rt_alpha_beta_ratio,True,0,16.262,,306.3923992142081,3677,0.08332673353663533
r0009_B,True,0,14.009,,243.88499792851508,2927,0.08332251381227027
r0010_AB-front_speed_mm_per_day,True,0,11.655,,285.4282087944448,3426,0.08331237851559976
r0010_AB-seed_sigma_mm,True,0,11.375,,285.4282087944448,3426,0.08331237851559976
r0010_AB-preop_time,True,0,10.722,,195.65815407037735,2348,0.08332970786642988
r0010_AB-front_width_mm,True,0,13.953,,285.4282087944448,3426,0.08331237851559976
r0010_AB-seed_peak_density,True,0,13.931,,285.4282087944448,3426,0.08331237851559976
r0010_AB-chemo_kill_rate,True,0,11.102,,285.4282087944448,3426,0.08331237851559976
r0010_AB-diffusivity_ratio,True,0,11.661,,285.4282087944448,3426,0.08331237851559976
r0010_B,True,0,9.528,,195.65815407037735,2348,0.08332970786642988
r0010_AB-rt_alpha,True,0,13.957,,285.4282087944448,3426,0.08331237851559976
r0010_AB-rt_alpha_beta_ratio,True,0,15.177,,285.4282087944448,3426,0.08331237851559976
r0010_AB-gaussian_seed_y_fraction,True,0,15.758,,285.4282087944448,3426,0.08331237851559976
r0011_A,True,0,12.533,,239.70056651346385,2877,0.08331615103005348
r0010_AB-gaussian_seed_z_fraction,True,0,15.11,,285.4282087944448,3426,0.08331237851559976
r0010_AB-gaussian_seed_x_fraction,True,0,16.976,,285.4282087944448,3426,0.08331237851559976
r0011_AB-front_speed_mm_per_day,True,0,12.977,,239.70056651346385,2877,0.08331615103005348
r0011_AB-front_width_mm,True,0,12.487,,239.70056651346385,2877,0.08331615103005348
r0011_AB-seed_peak_density,True,0,12.886,,239.70056651346385,2877,0.08331615103005348
r0011_AB-seed_sigma_mm,True,0,10.598,,239.70056651346385,2877,0.08331615103005348
r0011_AB-preop_time,True,0,10.999,,282.9822418857366,3396,0.08332810420663621
r0011_AB-diffusivity_ratio,True,0,10.811,,239.70056651346385,2877,0.08331615103005348
r0011_AB-chemo_kill_rate,True,0,10.581,,239.70056651346385,2877,0.08331615103005348
r0011_AB-rt_alpha,True,0,10.572,,239.70056651346385,2877,0.08331615103005348
r0011_AB-gaussian_seed_x_fraction,True,0,12.394,,239.70056651346385,2877,0.08331615103005348
r0012_AB-front_width_mm,True,0,11.552,,245.42152559570968,2946,0.08330669572155794
r0012_AB-front_speed_mm_per_day,True,0,12.153,,245.42152559570968,2946,0.08330669572155794
r0011_B,True,0,13.46,,282.9822418857366,3396,0.08332810420663621
r0012_A,True,0,13.926,,245.42152559570968,2946,0.08330669572155794
r0011_AB-gaussian_seed_y_fraction,True,0,15.513,,239.70056651346385,2877,0.08331615103005348
r0011_AB-rt_alpha_beta_ratio,True,0,15.846,,239.70056651346385,2877,0.08331615103005348
r0011_AB-gaussian_seed_z_fraction,True,0,15.213,,239.70056651346385,2877,0.08331615103005348
r0012_AB-seed_peak_density,True,0,13.491,,245.42152559570968,2946,0.08330669572155794
r0012_AB-seed_sigma_mm,True,0,11.099,,245.42152559570968,2946,0.08330669572155794
r0012_AB-preop_time,True,0,11.345,,207.08287594094872,2485,0.08333314927201156
r0012_AB-diffusivity_ratio,True,0,11.15,,245.42152559570968,2946,0.08330669572155794
r0012_AB-chemo_kill_rate,True,0,11.114,,245.42152559570968,2946,0.08330669572155794
r0012_AB-rt_alpha,True,0,10.523,,245.42152559570968,2946,0.08330669572155794
r0012_AB-rt_alpha_beta_ratio,True,0,11.012,,245.42152559570968,2946,0.08330669572155794
r0012_AB-gaussian_seed_x_fraction,True,0,11.177,,245.42152559570968,2946,0.08330669572155794
r0013_AB-front_speed_mm_per_day,True,0,11.287,,279.3752336613834,3353,0.0833209763380207
r0012_AB-gaussian_seed_y_fraction,True,0,12.286,,245.42152559570968,2946,0.08330669572155794
r0013_AB-front_width_mm,True,0,12.386,,279.3752336613834,3353,0.0833209763380207
r0012_B,True,0,13.691,,207.08287594094872,2485,0.08333314927201156
r0012_AB-gaussian_seed_z_fraction,True,0,14.964,,245.42152559570968,2946,0.08330669572155794
r0013_A,True,0,14.975,,279.3752336613834,3353,0.0833209763380207
r0013_AB-seed_peak_density,True,0,12.526,,279.3752336613834,3353,0.0833209763380207
r0013_AB-seed_sigma_mm,True,0,12.361,,279.3752336613834,3353,0.0833209763380207
r0013_AB-preop_time,True,0,11.037,,294.40688269399107,3533,0.08333056402320721
r0013_AB-diffusivity_ratio,True,0,10.863,,279.3752336613834,3353,0.0833209763380207
r0013_AB-chemo_kill_rate,True,0,10.524,,279.3752336613834,3353,0.0833209763380207
r0013_AB-rt_alpha,True,0,11.317,,279.3752336613834,3353,0.0833209763380207
r0013_AB-rt_alpha_beta_ratio,True,0,11.196,,279.3752336613834,3353,0.0833209763380207
r0013_AB-gaussian_seed_x_fraction,True,0,11.362,,279.3752336613834,3353,0.0833209763380207
r0013_AB-gaussian_seed_y_fraction,True,0,11.046,,279.3752336613834,3353,0.0833209763380207
r0013_AB-gaussian_seed_z_fraction,True,0,12.45,,279.3752336613834,3353,0.0833209763380207
r0014_AB-seed_peak_density,True,0,11.145,,342.82900504022837,4114,0.08333228124458637
r0013_B,True,0,15.713,,294.40688269399107,3533,0.08333056402320721
r0014_A,True,0,16.532,,342.82900504022837,4114,0.08333228124458637
r0014_AB-front_speed_mm_per_day,True,0,16.36,,342.82900504022837,4114,0.08333228124458637
r0014_AB-preop_time,True,0,12.971,,320.72114058956504,3849,0.08332583543506496
r0014_AB-front_width_mm,True,0,16.209,,342.82900504022837,4114,0.08333228124458637
r0014_AB-seed_sigma_mm,True,0,15.064,,342.82900504022837,4114,0.08333228124458637
r0014_AB-diffusivity_ratio,True,0,13.091,,342.82900504022837,4114,0.08333228124458637
r0014_AB-chemo_kill_rate,True,0,12.632,,342.82900504022837,4114,0.08333228124458637
r0014_AB-rt_alpha,True,0,12.672,,342.82900504022837,4114,0.08333228124458637
r0014_AB-rt_alpha_beta_ratio,True,0,12.781,,342.82900504022837,4114,0.08333228124458637
r0014_AB-gaussian_seed_x_fraction,True,0,11.391,,342.82900504022837,4114,0.08333228124458637
r0014_AB-gaussian_seed_y_fraction,True,0,11.193,,342.82900504022837,4114,0.08333228124458637
r0015_AB-front_speed_mm_per_day,True,0,10.001,,181.3860503975302,2177,0.08331926981971989
r0014_AB-gaussian_seed_z_fraction,True,0,13.367,,342.82900504022837,4114,0.08333228124458637
r0014_B,True,0,12.708,,320.72114058956504,3849,0.08332583543506496
r0015_AB-seed_sigma_mm,True,0,11.329,,181.3860503975302,2177,0.08331926981971989
r0015_A,True,0,13.407,,181.3860503975302,2177,0.08331926981971989
r0015_AB-diffusivity_ratio,True,0,10.807,,181.3860503975302,2177,0.08331926981971989
r0015_AB-front_width_mm,True,0,13.505,,181.3860503975302,2177,0.08331926981971989
r0015_AB-seed_peak_density,True,0,12.825,,181.3860503975302,2177,0.08331926981971989
r0015_AB-preop_time,True,0,11.545,,232.73264607600868,2793,0.08332711996992792
r0015_AB-chemo_kill_rate,True,0,9.851,,181.3860503975302,2177,0.08331926981971989
r0015_AB-rt_alpha,True,0,10.171,,181.3860503975302,2177,0.08331926981971989
r0015_AB-rt_alpha_beta_ratio,True,0,10.668,,181.3860503975302,2177,0.08331926981971989
r0015_AB-gaussian_seed_x_fraction,True,0,9.82,,181.3860503975302,2177,0.08331926981971989
r0015_AB-gaussian_seed_y_fraction,True,0,11.475,,181.3860503975302,2177,0.08331926981971989
r0015_AB-gaussian_seed_z_fraction,True,0,11.929,,181.3860503975302,2177,0.08331926981971989
r0015_B,True,0,11.195,,232.73264607600868,2793,0.08332711996992792
r0016_AB-seed_sigma_mm,True,0,11.046,,296.1922528333962,3555,0.08331708940461215
r0016_AB-diffusivity_ratio,True,0,10.767,,296.1922528333962,3555,0.08331708940461215
r0016_AB-front_speed_mm_per_day,True,0,12.626,,296.1922528333962,3555,0.08331708940461215
r0016_A,True,0,14.056,,296.1922528333962,3555,0.08331708940461215
r0016_AB-preop_time,True,0,13.015,,313.4823567532003,3762,0.08332864347506654
r0016_AB-seed_peak_density,True,0,14.917,,296.1922528333962,3555,0.08331708940461215
r0016_AB-front_width_mm,True,0,15.36,,296.1922528333962,3555,0.08331708940461215
r0016_AB-chemo_kill_rate,True,0,10.787,,296.1922528333962,3555,0.08331708940461215
r0016_AB-rt_alpha,True,0,10.592,,296.1922528333962,3555,0.08331708940461215
r0016_AB-rt_alpha_beta_ratio,True,0,11.588,,296.1922528333962,3555,0.08331708940461215
r0016_AB-gaussian_seed_y_fraction,True,0,11.554,,296.1922528333962,3555,0.08331708940461215
r0016_AB-gaussian_seed_x_fraction,True,0,13.461,,296.1922528333962,3555,0.08331708940461215
r0016_AB-gaussian_seed_z_fraction,True,0,11.857,,296.1922528333962,3555,0.08331708940461215
r0017_AB-front_speed_mm_per_day,True,0,10.269,,229.01889698766172,2749,0.08330989341129928
r0017_A,True,0,11.093,,229.01889698766172,2749,0.08330989341129928
r0016_B,True,0,12.842,,313.4823567532003,3762,0.08332864347506654
r0017_AB-front_width_mm,True,0,11.623,,229.01889698766172,2749,0.08330989341129928
r0017_AB-preop_time,True,0,9.947,,226.15792473964393,2714,0.0833301122843198
r0017_AB-seed_peak_density,True,0,11.785,,229.01889698766172,2749,0.08330989341129928
r0017_AB-diffusivity_ratio,True,0,10.612,,229.01889698766172,2749,0.08330989341129928
r0017_AB-seed_sigma_mm,True,0,12.109,,229.01889698766172,2749,0.08330989341129928
r0017_AB-chemo_kill_rate,True,0,10.699,,229.01889698766172,2749,0.08330989341129928
r0017_AB-rt_alpha,True,0,10.433,,229.01889698766172,2749,0.08330989341129928
r0017_AB-gaussian_seed_x_fraction,True,0,10.401,,229.01889698766172,2749,0.08330989341129928
r0017_AB-gaussian_seed_y_fraction,True,0,10.386,,229.01889698766172,2749,0.08330989341129928
r0017_AB-rt_alpha_beta_ratio,True,0,11.488,,229.01889698766172,2749,0.08330989341129928
r0017_AB-gaussian_seed_z_fraction,True,0,11.613,,229.01889698766172,2749,0.08330989341129928
r0017_B,True,0,11.038,,226.15792473964393,2714,0.0833301122843198
r0018_AB-front_speed_mm_per_day,True,0,10.675,,207.4111015368253,2489,0.08333109744348144
r0018_A,True,0,11.654,,207.4111015368253,2489,0.08333109744348144
r0018_AB-seed_peak_density,True,0,10.675,,207.4111015368253,2489,0.08333109744348144
r0018_AB-front_width_mm,True,0,11.333,,207.4111015368253,2489,0.08333109744348144
r0018_AB-seed_sigma_mm,True,0,11.56,,207.4111015368253,2489,0.08333109744348144
r0018_AB-preop_time,True,0,10.509,,210.6362426020205,2528,0.08332129849763469
r0018_AB-diffusivity_ratio,True,0,10.561,,207.4111015368253,2489,0.08333109744348144
r0018_AB-chemo_kill_rate,True,0,10.609,,207.4111015368253,2489,0.08333109744348144
r0018_AB-rt_alpha,True,0,10.297,,207.4111015368253,2489,0.08333109744348144
r0018_AB-gaussian_seed_x_fraction,True,0,10.687,,207.4111015368253,2489,0.08333109744348144
r0018_AB-rt_alpha_beta_ratio,True,0,11.816,,207.4111015368253,2489,0.08333109744348144
r0018_B,True,0,10.821,,210.6362426020205,2528,0.08332129849763469
r0018_AB-gaussian_seed_y_fraction,True,0,12.05,,207.4111015368253,2489,0.08333109744348144
r0018_AB-gaussian_seed_z_fraction,True,0,11.253,,207.4111015368253,2489,0.08333109744348144
r0019_A,True,0,11.3,,317.0536258369684,3805,0.08332552584414413
r0019_AB-front_speed_mm_per_day,True,0,12.267,,317.0536258369684,3805,0.08332552584414413
r0019_AB-front_width_mm,True,0,12.286,,317.0536258369684,3805,0.08332552584414413
r0019_AB-seed_peak_density,True,0,10.723,,317.0536258369684,3805,0.08332552584414413
r0019_AB-seed_sigma_mm,True,0,11.538,,317.0536258369684,3805,0.08332552584414413
r0019_AB-diffusivity_ratio,True,0,10.725,,317.0536258369684,3805,0.08332552584414413
r0019_AB-preop_time,True,0,11.624,,298.62431185506284,3584,0.08332151558455994
r0019_AB-chemo_kill_rate,True,0,11.623,,317.0536258369684,3805,0.08332552584414413
r0019_AB-gaussian_seed_y_fraction,True,0,10.62,,317.0536258369684,3805,0.08332552584414413
r0019_AB-rt_alpha,True,0,12.092,,317.0536258369684,3805,0.08332552584414413
r0019_AB-gaussian_seed_x_fraction,True,0,12.224,,317.0536258369684,3805,0.08332552584414413
r0019_AB-rt_alpha_beta_ratio,True,0,13.694,,317.0536258369684,3805,0.08332552584414413
r0019_AB-gaussian_seed_z_fraction,True,0,13.489,,317.0536258369684,3805,0.08332552584414413
r0019_B,True,0,12.748,,298.62431185506284,3584,0.08332151558455994
r0020_AB-front_speed_mm_per_day,True,0,11.644,,332.0922372043133,3986,0.08331466061322461
r0020_A,True,0,13.125,,332.0922372043133,3986,0.08331466061322461
r0020_AB-front_width_mm,True,0,12.124,,332.0922372043133,3986,0.08331466061322461
r0020_AB-seed_peak_density,True,0,11.553,,332.0922372043133,3986,0.08331466061322461
r0020_AB-preop_time,True,0,10.223,,178.31576305627823,2140,0.0833251229234945
r0020_AB-seed_sigma_mm,True,0,12.759,,332.0922372043133,3986,0.08331466061322461
r0020_AB-diffusivity_ratio,True,0,11.912,,332.0922372043133,3986,0.08331466061322461
r0020_AB-chemo_kill_rate,True,0,12.478,,332.0922372043133,3986,0.08331466061322461
r0020_AB-rt_alpha,True,0,12.463,,332.0922372043133,3986,0.08331466061322461
r0020_AB-rt_alpha_beta_ratio,True,0,12.098,,332.0922372043133,3986,0.08331466061322461
r0020_AB-gaussian_seed_x_fraction,True,0,12.114,,332.0922372043133,3986,0.08331466061322461
r0020_AB-gaussian_seed_z_fraction,True,0,10.929,,332.0922372043133,3986,0.08331466061322461
r0020_B,True,0,11.565,,178.31576305627823,2140,0.0833251229234945
r0021_A,True,0,9.82,,192.04044372029603,2305,0.08331472612594187
r0020_AB-gaussian_seed_y_fraction,True,0,13.557,,332.0922372043133,3986,0.08331466061322461
r0021_AB-front_width_mm,True,0,9.724,,192.04044372029603,2305,0.08331472612594187
r0021_AB-front_speed_mm_per_day,True,0,11.06,,192.04044372029603,2305,0.08331472612594187
r0021_AB-seed_peak_density,True,0,9.879,,192.04044372029603,2305,0.08331472612594187
r0021_AB-seed_sigma_mm,True,0,9.805,,192.04044372029603,2305,0.08331472612594187
r0021_AB-preop_time,True,0,11.331,,266.30391337163746,3196,0.08332412808874765
r0021_AB-chemo_kill_rate,True,0,10.035,,192.04044372029603,2305,0.08331472612594187
r0021_AB-diffusivity_ratio,True,0,11.075,,192.04044372029603,2305,0.08331472612594187
r0021_AB-rt_alpha,True,0,10.442,,192.04044372029603,2305,0.08331472612594187
r0021_AB-rt_alpha_beta_ratio,True,0,10.366,,192.04044372029603,2305,0.08331472612594187
r0021_AB-gaussian_seed_y_fraction,True,0,10.5,,192.04044372029603,2305,0.08331472612594187
r0021_AB-gaussian_seed_x_fraction,True,0,11.009,,192.04044372029603,2305,0.08331472612594187
r0021_B,True,0,10.455,,266.30391337163746,3196,0.08332412808874765
r0021_AB-gaussian_seed_z_fraction,True,0,12.143,,192.04044372029603,2305,0.08331472612594187
r0022_AB-front_speed_mm_per_day,True,0,10.862,,256.179405098781,3075,0.08331037564188
r0022_A,True,0,12.222,,256.179405098781,3075,0.08331037564188
r0022_AB-front_width_mm,True,0,10.558,,256.179405098781,3075,0.08331037564188
r0022_AB-seed_peak_density,True,0,11.023,,256.179405098781,3075,0.08331037564188
