run_name,success,exit_code,wall_time_s,error,final_time,n_steps,growth_dt,growth_n_steps,treated_dt
r0603_AB-gaussian_seed_y_fraction,True,0,10.809,,158.9258579070614,1910,0.08320725544872325,467,0.08320725544872325
r0603_B,True,0,11.991,,187.9676122843361,2258,0.08324517815958198,816,0.08324517815958198
r0604_A,True,0,11.757,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-front_speed_mm_per_day,True,0,10.26,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-front_width_mm,True,0,9.957,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-diffusivity_ratio,True,0,10.703,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-resection_time,True,0,10.381,,153.47786293615266,1846,0.08314077082131781,402,0.08314077082131781
r0604_AB-seed_peak_density,True,0,9.963,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-chemo_kill_rate,True,0,10.69,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-seed_sigma_mm,True,0,11.588,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-rt_alpha,True,0,15.099,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-rt_alpha_beta_ratio,True,0,15.267,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_B,True,0,11.018,,153.47786293615266,1846,0.08314077082131781,402,0.08314077082131781
r0604_AB-gaussian_seed_x_fraction,True,0,13.846,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-gaussian_seed_y_fraction,True,0,12.417,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0604_AB-gaussian_seed_z_fraction,True,0,12.475,,176.7241764238159,2121,0.08332115814418477,680,0.08332115814418477
r0605_A,True,0,12.803,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-diffusivity_ratio,True,0,10.955,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-front_width_mm,True,0,11.712,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-front_speed_mm_per_day,True,0,13.924,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-resection_time,True,0,12.485,,249.78192688096243,2999,0.0832884050953526,1558,0.0832884050953526
r0605_AB-chemo_kill_rate,True,0,12.882,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-seed_peak_density,True,0,12.742,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-rt_alpha,True,0,16.047,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-seed_sigma_mm,True,0,16.004,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-gaussian_seed_y_fraction,True,0,15.746,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-rt_alpha_beta_ratio,True,0,17.052,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-gaussian_seed_x_fraction,True,0,16.323,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0605_AB-gaussian_seed_z_fraction,True,0,13.797,,273.70207701383436,3285,0.08331874490527683,1844,0.08331874490527683
r0606_A,True,0,11.636,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-front_speed_mm_per_day,True,0,12.621,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0605_B,True,0,13.077,,249.78192688096243,2999,0.0832884050953526,1558,0.0832884050953526
r0606_AB-front_width_mm,True,0,11.912,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-diffusivity_ratio,True,0,11.437,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-resection_time,True,0,11.152,,218.18787753363796,2619,0.08330961341490567,1178,0.08330961341490567
r0606_AB-gaussian_seed_y_fraction,True,0,11.403,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-chemo_kill_rate,True,0,13.735,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-rt_alpha_beta_ratio,True,0,12.962,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-gaussian_seed_x_fraction,True,0,13.225,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-seed_sigma_mm,True,0,13.842,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_AB-gaussian_seed_z_fraction,True,0,13.896,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0606_B,True,0,14.19,,218.18787753363796,2619,0.08330961341490567,1178,0.08330961341490567
r0606_AB-rt_alpha,True,0,17.072,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0607_A,True,0,14.045,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0606_AB-seed_peak_density,True,0,16.558,,205.32325215526726,2465,0.08329543697982444,1024,0.08329543697982444
r0607_AB-front_speed_mm_per_day,True,0,13.003,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-front_width_mm,True,0,13.694,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-diffusivity_ratio,True,0,13.961,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-rt_alpha,True,0,12.931,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-chemo_kill_rate,True,0,14.869,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-rt_alpha_beta_ratio,True,0,16.007,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-resection_time,True,0,18.387,,313.10883825959985,3758,0.08331794525268756,2317,0.08331794525268756
r0607_AB-seed_peak_density,True,0,15.384,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-seed_sigma_mm,True,0,15.359,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_B,True,0,14.835,,313.10883825959985,3758,0.08331794525268756,2317,0.08331794525268756
r0607_AB-gaussian_seed_y_fraction,True,0,16.079,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0608_A,True,0,13.137,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0607_AB-gaussian_seed_z_fraction,True,0,17.247,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0607_AB-gaussian_seed_x_fraction,True,0,18.643,,278.4182084472884,3342,0.08330885949948785,1901,0.08330885949948785
r0608_AB-front_speed_mm_per_day,True,0,12.514,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-front_width_mm,True,0,12.046,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-diffusivity_ratio,True,0,11.494,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-resection_time,True,0,10.73,,151.24485412915547,1816,0.08328461130460103,375,0.08328461130460103
r0608_AB-rt_alpha,True,0,11.565,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-seed_sigma_mm,True,0,11.626,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-seed_peak_density,True,0,12.962,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-gaussian_seed_x_fraction,True,0,12.621,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-rt_alpha_beta_ratio,True,0,15.941,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-chemo_kill_rate,True,0,17.088,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_B,True,0,10.195,,151.24485412915547,1816,0.08328461130460103,375,0.08328461130460103
r0609_AB-front_speed_mm_per_day,True,0,10.247,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0608_AB-gaussian_seed_y_fraction,True,0,16.11,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0608_AB-gaussian_seed_z_fraction,True,0,15.874,,243.27510805766553,2920,0.0833133931704334,1479,0.0833133931704334
r0609_A,True,0,12.412,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-front_width_mm,True,0,10.852,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-diffusivity_ratio,True,0,10.287,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-chemo_kill_rate,True,0,10.581,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-resection_time,True,0,12.463,,247.52317111875277,2971,0.08331308351354856,1530,0.08331308351354856
r0609_AB-rt_alpha,True,0,10.539,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-rt_alpha_beta_ratio,True,0,9.841,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-seed_sigma_mm,True,0,10.279,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-seed_peak_density,True,0,12.552,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-gaussian_seed_x_fraction,True,0,11.68,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_AB-gaussian_seed_y_fraction,True,0,11.642,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0609_B,True,0,14.668,,247.52317111875277,2971,0.08331308351354856,1530,0.08331308351354856
r0610_A,True,0,14.542,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0609_AB-gaussian_seed_z_fraction,True,0,15.764,,170.2375294789703,2045,0.08324573568653804,603,0.08324573568653804
r0610_AB-front_speed_mm_per_day,True,0,15.711,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-resection_time,True,0,13.561,,215.41831130299346,2587,0.08326954437688189,1145,0.08326954437688189
r0610_AB-chemo_kill_rate,True,0,13.508,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-diffusivity_ratio,True,0,16.318,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-front_width_mm,True,0,18.038,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-seed_peak_density,True,0,13.339,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-rt_alpha,True,0,16.887,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-gaussian_seed_x_fraction,True,0,12.367,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-rt_alpha_beta_ratio,True,0,19.164,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-gaussian_seed_y_fraction,True,0,13.63,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_AB-seed_sigma_mm,True,0,19.238,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0610_B,True,0,12.677,,215.41831130299346,2587,0.08326954437688189,1145,0.08326954437688189
r0611_A,True,0,10.921,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0610_AB-gaussian_seed_z_fraction,True,0,14.896,,314.0766570853616,3770,0.083309458112828,2329,0.08330945811282801
r0611_AB-front_speed_mm_per_day,True,0,11.555,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-front_width_mm,True,0,10.733,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-diffusivity_ratio,True,0,11.791,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-resection_time,True,0,12.445,,310.4021183750235,3726,0.08330706343935146,2285,0.08330706343935146
r0611_AB-chemo_kill_rate,True,0,11.155,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-rt_alpha,True,0,10.777,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-gaussian_seed_y_fraction,True,0,12.594,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-gaussian_seed_x_fraction,True,0,12.978,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-rt_alpha_beta_ratio,True,0,14.836,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0611_AB-seed_peak_density,True,0,15.976,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0612_A,True,0,12.456,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0611_AB-seed_sigma_mm,True,0,15.469,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0612_AB-front_speed_mm_per_day,True,0,10.877,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0611_AB-gaussian_seed_z_fraction,True,0,15.577,,217.1789894421708,2608,0.0832741523934704,1166,0.0832741523934704
r0612_AB-front_width_mm,True,0,10.75,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0612_AB-diffusivity_ratio,True,0,10.602,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0611_B,True,0,16.308,,310.4021183750235,3726,0.08330706343935146,2285,0.08330706343935146
r0612_AB-resection_time,True,0,12.833,,286.35945209295943,3437,0.0833166866723769,1996,0.0833166866723769
r0612_AB-chemo_kill_rate,True,0,11.221,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0612_AB-rt_alpha,True,0,12.114,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0612_AB-seed_sigma_mm,True,0,10.429,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0612_AB-seed_peak_density,True,0,12.125,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0612_AB-rt_alpha_beta_ratio,True,0,14.157,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0612_B,True,0,12.894,,286.35945209295943,3437,0.0833166866723769,1996,0.0833166866723769
r0612_AB-gaussian_seed_x_fraction,True,0,14.365,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0612_AB-gaussian_seed_z_fraction,True,0,13.674,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0613_AB-front_speed_mm_per_day,True,0,13.422,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0612_AB-gaussian_seed_y_fraction,True,0,15.414,,192.8635867639153,2315,0.08331040464963943,874,0.08331040464963943
r0613_A,True,0,15.426,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_AB-front_width_mm,True,0,13.171,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_AB-resection_time,True,0,10.75,,212.73761160757138,2553,0.08332848084902914,1112,0.08332848084902914
r0613_AB-diffusivity_ratio,True,0,13.395,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_AB-chemo_kill_rate,True,0,13.453,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_AB-rt_alpha,True,0,12.493,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_AB-seed_peak_density,True,0,12.996,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_AB-rt_alpha_beta_ratio,True,0,16.271,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_B,True,0,13.512,,212.73761160757138,2553,0.08332848084902914,1112,0.08332848084902914
r0613_AB-gaussian_seed_z_fraction,True,0,15.112,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0613_AB-gaussian_seed_y_fraction,True,0,15.656,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0614_A,True,0,13.065,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-front_speed_mm_per_day,True,0,11.0,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0613_AB-gaussian_seed_x_fraction,True,0,18.592,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0614_AB-front_width_mm,True,0,10.907,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0613_AB-seed_sigma_mm,True,0,18.924,,289.78091941582966,3479,0.08329431429026435,2038,0.08329431429026435
r0614_AB-diffusivity_ratio,True,0,10.891,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-resection_time,True,0,12.315,,266.2477771264111,3196,0.08330656355644903,1755,0.08330656355644903
r0614_AB-chemo_kill_rate,True,0,12.396,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-rt_alpha,True,0,13.11,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-gaussian_seed_y_fraction,True,0,10.03,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-seed_sigma_mm,True,0,11.129,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-gaussian_seed_x_fraction,True,0,10.754,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-seed_peak_density,True,0,12.591,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_AB-rt_alpha_beta_ratio,True,0,14.112,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0614_B,True,0,13.33,,266.2477771264111,3196,0.08330656355644903,1755,0.08330656355644903
r0614_AB-gaussian_seed_z_fraction,True,0,13.582,,189.31430624602933,2272,0.08332495873504812,831,0.08332495873504812
r0615_AB-front_speed_mm_per_day,True,0,12.703,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-front_width_mm,True,0,11.534,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_A,True,0,14.697,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-diffusivity_ratio,True,0,12.519,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-resection_time,True,0,12.368,,191.12954744000416,2296,0.08324457641115164,854,0.08324457641115164
r0615_AB-chemo_kill_rate,True,0,12.664,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-rt_alpha_beta_ratio,True,0,12.467,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-rt_alpha,True,0,13.419,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_B,True,0,9.975,,191.12954744000416,2296,0.08324457641115164,854,0.08324457641115164
r0615_AB-seed_peak_density,True,0,15.182,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-seed_sigma_mm,True,0,14.861,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-gaussian_seed_x_fraction,True,0,15.798,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-gaussian_seed_z_fraction,True,0,16.089,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0615_AB-gaussian_seed_y_fraction,True,0,17.485,,262.3118824233951,3149,0.08330005793057958,1708,0.08330005793057958
r0616_A,True,0,16.786,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-front_speed_mm_per_day,True,0,13.423,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-diffusivity_ratio,True,0,13.222,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-resection_time,True,0,13.036,,292.53627656714247,3511,0.0833199306656629,2070,0.0833199306656629
r0616_AB-rt_alpha,True,0,12.673,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-front_width_mm,True,0,17.017,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-chemo_kill_rate,True,0,17.019,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-seed_peak_density,True,0,15.246,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-gaussian_seed_x_fraction,True,0,12.383,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-rt_alpha_beta_ratio,True,0,19.308,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_AB-seed_sigma_mm,True,0,15.806,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0616_B,True,0,14.051,,292.53627656714247,3511,0.0833199306656629,2070,0.0833199306656629
r0616_AB-gaussian_seed_y_fraction,True,0,15.78,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0617_AB-front_speed_mm_per_day,True,0,12.083,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0616_AB-gaussian_seed_z_fraction,True,0,15.395,,281.6066003169999,3381,0.08329091993995856,1940,0.08329091993995856
r0617_A,True,0,12.469,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-front_width_mm,True,0,11.769,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-chemo_kill_rate,True,0,10.985,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-rt_alpha,True,0,10.103,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-diffusivity_ratio,True,0,14.971,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-resection_time,True,0,13.579,,196.2410190958387,2356,0.08329415071979572,915,0.08329415071979572
r0617_AB-rt_alpha_beta_ratio,True,0,12.961,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-seed_sigma_mm,True,0,11.811,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-seed_peak_density,True,0,13.26,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_B,True,0,12.006,,196.2410190958387,2356,0.08329415071979572,915,0.08329415071979572
r0617_AB-gaussian_seed_y_fraction,True,0,13.197,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-gaussian_seed_z_fraction,True,0,13.394,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0617_AB-gaussian_seed_x_fraction,True,0,15.123,,205.95912004563556,2472,0.08331679613496584,1031,0.08331679613496584
r0618_AB-front_speed_mm_per_day,True,0,11.039,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_A,True,0,16.121,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-front_width_mm,True,0,12.712,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-diffusivity_ratio,True,0,18.126,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-resection_time,True,0,17.794,,270.3603980750196,3246,0.0832903259627294,1805,0.08329032596272938
r0618_AB-seed_sigma_mm,True,0,11.285,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-rt_alpha,True,0,13.532,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-chemo_kill_rate,True,0,14.591,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-seed_peak_density,True,0,14.19,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-rt_alpha_beta_ratio,True,0,15.183,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-gaussian_seed_x_fraction,True,0,15.722,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_AB-gaussian_seed_z_fraction,True,0,12.906,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0619_A,True,0,11.335,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0618_AB-gaussian_seed_y_fraction,True,0,15.215,,275.72670384410344,3310,0.08330111898613397,1869,0.08330111898613397
r0618_B,True,0,12.654,,270.3603980750196,3246,0.0832903259627294,1805,0.08329032596272938
r0619_AB-diffusivity_ratio,True,0,9.659,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-resection_time,True,0,10.206,,175.362242853367,2107,0.08322840192376223,665,0.08322840192376223
r0619_AB-chemo_kill_rate,True,0,10.224,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-front_speed_mm_per_day,True,0,12.147,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-rt_alpha,True,0,10.11,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-rt_alpha_beta_ratio,True,0,10.695,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-front_width_mm,True,0,13.098,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-gaussian_seed_x_fraction,True,0,9.65,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-seed_sigma_mm,True,0,10.517,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-seed_peak_density,True,0,12.44,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-gaussian_seed_z_fraction,True,0,10.932,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_AB-gaussian_seed_y_fraction,True,0,11.915,,181.48262469070173,2178,0.08332535568902742,737,0.08332535568902742
r0619_B,True,0,10.134,,175.362242853367,2107,0.08322840192376223,665,0.08322840192376223
r0620_A,True,0,9.912,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-front_speed_mm_per_day,True,0,9.902,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-diffusivity_ratio,True,0,9.964,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-front_width_mm,True,0,10.467,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-resection_time,True,0,10.122,,167.33589726390358,2009,0.08329312954898137,568,0.08329312954898137
r0620_AB-rt_alpha,True,0,9.534,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-rt_alpha_beta_ratio,True,0,9.566,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-chemo_kill_rate,True,0,12.617,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-seed_sigma_mm,True,0,9.645,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-seed_peak_density,True,0,12.606,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-gaussian_seed_z_fraction,True,0,9.604,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_B,True,0,9.995,,167.33589726390358,2009,0.08329312954898137,568,0.08329312954898137
r0620_AB-gaussian_seed_x_fraction,True,0,13.645,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0620_AB-gaussian_seed_y_fraction,True,0,11.574,,156.87822416070765,1884,0.08326869647595947,442,0.08326869647595947
r0621_A,True,0,10.808,,251.1477652728766,3014,0.08332706213433198,1573,0.08332706213433198
r0621_AB-front_width_mm,True,0,12.281,,251.1477652728766,3014,0.08332706213433198,1573,0.08332706213433198
r0621_AB-front_speed_mm_per_day,True,0,13.392,,251.1477652728766,3014,0.08332706213433198,1573,0.08332706213433198
r0621_AB-diffusivity_ratio,True,0,11.216,,251.1477652728766,3014,0.08332706213433198,1573,0.08332706213433198
r0621_AB-resection_time,True,0,11.862,,241.02366460616724,2894,0.08328392004359614,1453,0.08328392004359615
r0621_AB-rt_alpha,True,0,11.486,,251.1477652728766,3014,0.08332706213433198,1573,0.08332706213433198
r0621_AB-chemo_kill_rate,True,0,14.262,,251.1477652728766,3014,0.08332706213433198,1573,0.08332706213433198
