run_name,success,exit_code,wall_time_s,error,final_time,n_steps,dt
r0000_AB-preop_time,True,0,15.371,,218.69152013398707,2625,0.08331105528913793
r0000_A,True,0,16.889,,321.7672090996057,3862,0.08331621157421172
r0000_AB-seed_peak_density,True,0,17.735,,321.7672090996057,3862,0.08331621157421172
r0000_AB-seed_sigma_mm,True,0,17.891,,321.7672090996057,3862,0.08331621157421172
r0000_AB-front_speed_mm_per_day,True,0,18.195,,321.7672090996057,3862,0.08331621157421172
r0000_AB-front_width_mm,True,0,18.278,,321.7672090996057,3862,0.08331621157421172
r0000_AB-chemo_kill_rate,True,0,18.337,,321.7672090996057,3862,0.08331621157421172
r0000_AB-rt_alpha,True,0,18.404,,321.7672090996057,3862,0.08331621157421172
r0000_AB-gaussian_seed_y_fraction,True,0,18.467,,321.7672090996057,3862,0.08331621157421172
r0000_AB-gaussian_seed_x_fraction,True,0,18.543,,321.7672090996057,3862,0.08331621157421172
r0000_AB-diffusivity_ratio,True,0,18.83,,321.7672090996057,3862,0.08331621157421172
r0000_AB-rt_alpha_beta_ratio,True,0,18.939,,321.7672090996057,3862,0.08331621157421172
r0000_B,True,0,11.012,,218.69152013398707,2625,0.08331105528913793
r0000_AB-gaussian_seed_z_fraction,True,0,13.278,,321.7672090996057,3862,0.08331621157421172
r0001_A,True,0,12.756,,202.77978132665157,2434,0.08331133168720278
r0001_AB-front_width_mm,True,0,12.363,,202.77978132665157,2434,0.08331133168720278
r0001_AB-front_speed_mm_per_day,True,0,12.737,,202.77978132665157,2434,0.08331133168720278
r0001_AB-seed_peak_density,True,0,12.435,,202.77978132665157,2434,0.08331133168720278
r0001_AB-diffusivity_ratio,True,0,13.38,,202.77978132665157,2434,0.08331133168720278
r0001_AB-seed_sigma_mm,True,0,13.574,,202.77978132665157,2434,0.08331133168720278
r0001_AB-rt_alpha,True,0,13.753,,202.77978132665157,2434,0.08331133168720278
r0001_AB-rt_alpha_beta_ratio,True,0,13.753,,202.77978132665157,2434,0.08331133168720278
r0001_AB-chemo_kill_rate,True,0,14.256,,202.77978132665157,2434,0.08331133168720278
r0001_AB-preop_time,True,0,15.253,,301.36717013269663,3617,0.08331964891697446
r0001_AB-gaussian_seed_x_fraction,True,0,10.603,,202.77978132665157,2434,0.08331133168720278
r0001_AB-gaussian_seed_y_fraction,True,0,10.391,,202.77978132665157,2434,0.08331133168720278
r0002_AB-front_width_mm,True,0,10.406,,224.3571353442967,2693,0.08331122738369726
r0001_AB-gaussian_seed_z_fraction,True,0,12.152,,202.77978132665157,2434,0.08331133168720278
r0002_A,True,0,12.647,,224.3571353442967,2693,0.08331122738369726
r0002_AB-front_speed_mm_per_day,True,0,12.833,,224.3571353442967,2693,0.08331122738369726
r0002_AB-seed_peak_density,True,0,11.782,,224.3571353442967,2693,0.08331122738369726
r0001_B,True,0,13.563,,301.36717013269663,3617,0.08331964891697446
r0002_AB-seed_sigma_mm,True,0,13.218,,224.3571353442967,2693,0.08331122738369726
r0002_AB-diffusivity_ratio,True,0,13.66,,224.3571353442967,2693,0.08331122738369726
r0002_AB-chemo_kill_rate,True,0,12.881,,224.3571353442967,2693,0.08331122738369726
r0002_AB-preop_time,True,0,14.615,,305.76615244336426,3670,0.08331502791372324
r0002_AB-rt_alpha,True,0,10.662,,224.3571353442967,2693,0.08331122738369726
r0002_AB-rt_alpha_beta_ratio,True,0,10.467,,224.3571353442967,2693,0.08331122738369726
r0002_AB-gaussian_seed_x_fraction,True,0,9.871,,224.3571353442967,2693,0.08331122738369726
r0002_AB-gaussian_seed_y_fraction,True,0,11.6,,224.3571353442967,2693,0.08331122738369726
r0002_AB-gaussian_seed_z_fraction,True,0,11.542,,224.3571353442967,2693,0.08331122738369726
r0003_A,True,0,12.482,,300.77155890129507,3610,0.08331622130229781
r0002_B,True,0,13.562,,305.76615244336426,3670,0.08331502791372324
r0003_AB-front_speed_mm_per_day,True,0,13.141,,300.77155890129507,3610,0.08331622130229781
r0003_AB-seed_peak_density,True,0,13.43,,300.77155890129507,3610,0.08331622130229781
r0003_AB-chemo_kill_rate,True,0,10.49,,300.77155890129507,3610,0.08331622130229781
r0003_AB-preop_time,True,0,12.751,,223.75430117547512,2686,0.0833039095962305
r0003_AB-diffusivity_ratio,True,0,11.17,,300.77155890129507,3610,0.08331622130229781
r0003_AB-front_width_mm,True,0,14.794,,300.77155890129507,3610,0.08331622130229781
r0003_AB-seed_sigma_mm,True,0,14.269,,300.77155890129507,3610,0.08331622130229781
r0003_AB-rt_alpha,True,0,10.611,,300.77155890129507,3610,0.08331622130229781
r0003_AB-rt_alpha_beta_ratio,True,0,12.558,,300.77155890129507,3610,0.08331622130229781
r0003_AB-gaussian_seed_y_fraction,True,0,10.958,,300.77155890129507,3610,0.08331622130229781
r0003_AB-gaussian_seed_x_fraction,True,0,12.698,,300.77155890129507,3610,0.08331622130229781
r0003_B,True,0,13.086,,223.75430117547512,2686,0.0833039095962305
r0004_AB-front_speed_mm_per_day,True,0,11.065,,264.03665641508996,3169,0.0833186041070022
r0003_AB-gaussian_seed_z_fraction,True,0,14.458,,300.77155890129507,3610,0.08331622130229781
r0004_AB-seed_peak_density,True,0,12.657,,264.03665641508996,3169,0.0833186041070022
r0004_A,True,0,13.489,,264.03665641508996,3169,0.0833186041070022
r0004_AB-front_width_mm,True,0,14.039,,264.03665641508996,3169,0.0833186041070022
r0004_AB-seed_sigma_mm,True,0,13.606,,264.03665641508996,3169,0.0833186041070022
r0004_AB-preop_time,True,0,13.785,,338.19038922153413,4059,0.08331864725832326
r0004_AB-diffusivity_ratio,True,0,12.258,,264.03665641508996,3169,0.0833186041070022
r0004_AB-chemo_kill_rate,True,0,11.161,,264.03665641508996,3169,0.0833186041070022
r0004_AB-rt_alpha,True,0,10.918,,264.03665641508996,3169,0.0833186041070022
r0004_AB-rt_alpha_beta_ratio,True,0,11.726,,264.03665641508996,3169,0.0833186041070022
r0004_AB-gaussian_seed_y_fraction,True,0,10.659,,264.03665641508996,3169,0.0833186041070022
r0004_AB-gaussian_seed_x_fraction,True,0,11.445,,264.03665641508996,3169,0.0833186041070022
r0004_AB-gaussian_seed_z_fraction,True,0,13.157,,264.03665641508996,3169,0.0833186041070022
r0004_B,True,0,13.041,,338.19038922153413,4059,0.08331864725832326
r0005_AB-front_width_mm,True,0,12.464,,260.7600217796862,3130,0.08330991111172084
r0005_A,True,0,13.517,,260.7600217796862,3130,0.08330991111172084
r0005_AB-seed_peak_density,True,0,12.681,,260.7600217796862,3130,0.08330991111172084
r0005_AB-front_speed_mm_per_day,True,0,13.968,,260.7600217796862,3130,0.08330991111172084
r0005_AB-seed_sigma_mm,True,0,13.235,,260.7600217796862,3130,0.08330991111172084
r0005_AB-diffusivity_ratio,True,0,10.924,,260.7600217796862,3130,0.08330991111172084
r0005_AB-preop_time,True,0,11.194,,256.1784568913281,3075,0.08331006728173271
r0005_AB-chemo_kill_rate,True,0,11.183,,260.7600217796862,3130,0.08330991111172084
r0005_AB-rt_alpha_beta_ratio,True,0,10.382,,260.7600217796862,3130,0.08330991111172084
r0005_AB-rt_alpha,True,0,10.967,,260.7600217796862,3130,0.08330991111172084
r0005_AB-gaussian_seed_x_fraction,True,0,11.048,,260.7600217796862,3130,0.08330991111172084
r0005_AB-gaussian_seed_y_fraction,True,0,11.432,,260.7600217796862,3130,0.08330991111172084
r0006_AB-seed_sigma_mm,True,0,10.343,,196.75533759593964,2362,0.0833003122760117
r0005_AB-gaussian_seed_z_fraction,True,0,13.328,,260.7600217796862,3130,0.08330991111172084
r0005_B,True,0,13.327,,256.1784568913281,3075,0.08331006728173271
r0006_A,True,0,13.426,,196.75533759593964,2362,0.0833003122760117
r0006_AB-preop_time,True,0,10.352,,186.03649957291782,2233,0.08331235986247999
r0006_AB-front_width_mm,True,0,13.133,,196.75533759593964,2362,0.0833003122760117
r0006_AB-seed_peak_density,True,0,12.478,,196.75533759593964,2362,0.0833003122760117
r0006_AB-front_speed_mm_per_day,True,0,13.483,,196.75533759593964,2362,0.0833003122760117
r0006_AB-diffusivity_ratio,True,0,9.928,,196.75533759593964,2362,0.0833003122760117
r0006_AB-chemo_kill_rate,True,0,10.341,,196.75533759593964,2362,0.0833003122760117
r0006_AB-rt_alpha,True,0,10.096,,196.75533759593964,2362,0.0833003122760117
r0006_AB-rt_alpha_beta_ratio,True,0,10.63,,196.75533759593964,2362,0.0833003122760117
r0006_AB-gaussian_seed_x_fraction,True,0,9.911,,196.75533759593964,2362,0.0833003122760117
r0007_A,True,0,10.997,,327.45963677950203,3930,0.08332306279376642
r0006_AB-gaussian_seed_z_fraction,True,0,12.002,,196.75533759593964,2362,0.0833003122760117
r0006_AB-gaussian_seed_y_fraction,True,0,12.718,,196.75533759593964,2362,0.0833003122760117
r0007_AB-seed_sigma_mm,True,0,10.767,,327.45963677950203,3930,0.08332306279376642
r0006_B,True,0,12.606,,186.03649957291782,2233,0.08331235986247999
r0007_AB-preop_time,True,0,10.713,,268.7120685093105,3225,0.08332157163079394
r0007_AB-front_width_mm,True,0,13.273,,327.45963677950203,3930,0.08332306279376642
r0007_AB-front_speed_mm_per_day,True,0,13.994,,327.45963677950203,3930,0.08332306279376642
r0007_AB-seed_peak_density,True,0,14.673,,327.45963677950203,3930,0.08332306279376642
r0007_AB-diffusivity_ratio,True,0,10.732,,327.45963677950203,3930,0.08332306279376642
r0007_AB-chemo_kill_rate,True,0,10.962,,327.45963677950203,3930,0.08332306279376642
r0007_AB-rt_alpha,True,0,10.52,,327.45963677950203,3930,0.08332306279376642
r0007_AB-gaussian_seed_x_fraction,True,0,11.183,,327.45963677950203,3930,0.08332306279376642
r0007_AB-gaussian_seed_z_fraction,True,0,10.851,,327.45963677950203,3930,0.08332306279376642
r0007_AB-rt_alpha_beta_ratio,True,0,12.413,,327.45963677950203,3930,0.08332306279376642
r0008_A,True,0,11.132,,218.15467227436602,2618,0.08332875182366922
r0008_AB-front_width_mm,True,0,10.015,,218.15467227436602,2618,0.08332875182366922
r0008_AB-seed_peak_density,True,0,10.553,,218.15467227436602,2618,0.08332875182366922
r0008_AB-seed_sigma_mm,True,0,10.54,,218.15467227436602,2618,0.08332875182366922
r0007_AB-gaussian_seed_y_fraction,True,0,15.438,,327.45963677950203,3930,0.08332306279376642
r0007_B,True,0,15.17,,268.7120685093105,3225,0.08332157163079394
r0008_AB-front_speed_mm_per_day,True,0,14.259,,218.15467227436602,2618,0.08332875182366922
r0008_AB-diffusivity_ratio,True,0,9.986,,218.15467227436602,2618,0.08332875182366922
r0008_AB-preop_time,True,0,11.138,,331.87341137975454,3983,0.08332247335670463
r0008_AB-chemo_kill_rate,True,0,10.382,,218.15467227436602,2618,0.08332875182366922
r0008_AB-rt_alpha,True,0,10.522,,218.15467227436602,2618,0.08332875182366922
r0008_AB-gaussian_seed_y_fraction,True,0,9.71,,218.15467227436602,2618,0.08332875182366922
r0008_AB-rt_alpha_beta_ratio,True,0,11.255,,218.15467227436602,2618,0.08332875182366922
r0008_AB-gaussian_seed_x_fraction,True,0,11.292,,218.15467227436602,2618,0.08332875182366922
r0008_AB-gaussian_seed_z_fraction,True,0,10.383,,218.15467227436602,2618,0.08332875182366922
r0008_B,True,0,11.174,,331.87341137975454,3983,0.08332247335670463
r0009_AB-seed_peak_density,True,0,10.569,,306.3923992142081,3677,0.08332673353663533
r0009_AB-seed_sigma_mm,True,0,10.682,,306.3923992142081,3677,0.08332673353663533
r0009_A,True,0,15.545,,306.3923992142081,3677,0.08332673353663533
r0009_AB-front_speed_mm_per_day,True,0,16.258,,306.3923992142081,3677,0.08332673353663533
r0009_AB-front_width_mm,True,0,15.916,,306.3923992142081,3677,0.08332673353663533
r0009_AB-diffusivity_ratio,True,0,10.887,,306.3923992142081,3677,0.08332673353663533
r0009_AB-preop_time,True,0,11.781,,243.88499792851508,2927,0.08332251381227027
r0009_AB-chemo_kill_rate,True,0,12.94,,306.3923992142081,3677,0.08332673353663533
r0009_AB-rt_alpha,True,0,13.197,,306.3923992142081,3677,0.08332673353663533
r0009_AB-rt_alpha_beta_ratio,True,0,12.959,,306.3923992142081,3677,0.08332673353663533
r0009_AB-gaussian_seed_y_fraction,True,0,11.039,,306.3923992142081,3677,0.08332673353663533
r0009_AB-gaussian_seed_x_fraction,True,0,12.433,,306.3923992142081,3677,0.08332673353663533
r0009_B,True,0,10.376,,243.88499792851508,2927,0.08332251381227027
r0009_AB-gaussian_seed_z_fraction,True,0,11.376,,306.3923992142081,3677,0.08332673353663533
r0010_AB-seed_peak_density,True,0,10.759,,285.4282087944448,3426,0.08331237851559976
r0010_AB-seed_sigma_mm,True,0,10.649,,285.4282087944448,3426,0.08331237851559976
r0010_A,True,0,13.442,,285.4282087944448,3426,0.08331237851559976
r0010_AB-preop_time,True,0,9.277,,195.65815407037735,2348,0.08332970786642988
r0010_AB-front_speed_mm_per_day,True,0,14.937,,285.4282087944448,3426,0.08331237851559976
r0010_AB-front_width_mm,True,0,15.372,,285.4282087944448,3426,0.08331237851559976
r0010_AB-rt_alpha_beta_ratio,True,0,10.944,,285.4282087944448,3426,0.08331237851559976
r0010_AB-diffusivity_ratio,True,0,11.967,,285.4282087944448,3426,0.08331237851559976
r0010_AB-rt_alpha,True,0,11.311,,285.4282087944448,3426,0.08331237851559976
r0010_AB-gaussian_seed_x_fraction,True,0,11.104,,285.4282087944448,3426,0.08331237851559976
r0010_AB-chemo_kill_rate,True,0,13.597,,285.4282087944448,3426,0.08331237851559976
r0010_AB-gaussian_seed_y_fraction,True,0,11.926,,285.4282087944448,3426,0.08331237851559976
r0010_AB-gaussian_seed_z_fraction,True,0,11.054,,285.4282087944448,3426,0.08331237851559976
r0010_B,True,0,11.451,,195.65815407037735,2348,0.08332970786642988
r0011_A,True,0,10.875,,239.70056651346385,2877,0.08331615103005348
r0011_AB-front_speed_mm_per_day,True,0,11.235,,239.70056651346385,2877,0.08331615103005348
r0011_AB-seed_sigma_mm,True,0,10.347,,239.70056651346385,2877,0.08331615103005348
r0011_AB-front_width_mm,True,0,12.145,,239.70056651346385,2877,0.08331615103005348
r0011_AB-diffusivity_ratio,True,0,11.509,,239.70056651346385,2877,0.08331615103005348
r0011_AB-preop_time,True,0,11.623,,282.9822418857366,3396,0.08332810420663621
r0011_AB-seed_peak_density,True,0,12.106,,239.70056651346385,2877,0.08331615103005348
r0011_AB-chemo_kill_rate,True,0,11.034,,239.70056651346385,2877,0.08331615103005348
r0011_AB-rt_alpha,True,0,12.407,,239.70056651346385,2877,0.08331615103005348
r0011_AB-rt_alpha_beta_ratio,True,0,11.568,,239.70056651346385,2877,0.08331615103005348
r0011_AB-gaussian_seed_x_fraction,True,0,10.478,,239.70056651346385,2877,0.08331615103005348
r0011_AB-gaussian_seed_z_fraction,True,0,10.101,,239.70056651346385,2877,0.08331615103005348
r0011_AB-gaussian_seed_y_fraction,True,0,11.924,,239.70056651346385,2877,0.08331615103005348
r0011_B,True,0,12.499,,282.9822418857366,3396,0.08332810420663621
r0012_A,True,0,11.411,,245.42152559570968,2946,0.08330669572155794
r0012_AB-seed_peak_density,True,0,10.977,,245.42152559570968,2946,0.08330669572155794
r0012_AB-front_width_mm,True,0,12.081,,245.42152559570968,2946,0.08330669572155794
r0012_AB-front_speed_mm_per_day,True,0,12.923,,245.42152559570968,2946,0.08330669572155794
r0012_AB-preop_time,True,0,11.448,,207.08287594094872,2485,0.08333314927201156
r0012_AB-seed_sigma_mm,True,0,12.63,,245.42152559570968,2946,0.08330669572155794
r0012_AB-diffusivity_ratio,True,0,12.4,,245.42152559570968,2946,0.08330669572155794
r0012_AB-chemo_kill_rate,True,0,12.343,,245.42152559570968,2946,0.08330669572155794
r0012_AB-rt_alpha,True,0,10.422,,245.42152559570968,2946,0.08330669572155794
r0012_AB-rt_alpha_beta_ratio,True,0,10.522,,245.42152559570968,2946,0.08330669572155794
r0012_AB-gaussian_seed_x_fraction,True,0,11.477,,245.42152559570968,2946,0.08330669572155794
r0012_AB-gaussian_seed_y_fraction,True,0,11.524,,245.42152559570968,2946,0.08330669572155794
r0012_B,True,0,10.518,,207.08287594094872,2485,0.08333314927201156
r0012_AB-gaussian_seed_z_fraction,True,0,11.674,,245.42152559570968,2946,0.08330669572155794
r0013_A,True,0,12.645,,279.3752336613834,3353,0.0833209763380207
r0013_AB-front_speed_mm_per_day,True,0,13.298,,279.3752336613834,3353,0.0833209763380207
r0013_AB-front_width_mm,True,0,13.516,,279.3752336613834,3353,0.0833209763380207
r0013_AB-seed_peak_density,True,0,13.957,,279.3752336613834,3353,0.0833209763380207
r0013_AB-diffusivity_ratio,True,0,11.746,,279.3752336613834,3353,0.0833209763380207
r0013_AB-chemo_kill_rate,True,0,11.753,,279.3752336613834,3353,0.0833209763380207
r0013_AB-seed_sigma_mm,True,0,13.169,,279.3752336613834,3353,0.0833209763380207
r0013_AB-preop_time,True,0,13.201,,294.40688269399107,3533,0.08333056402320721
r0013_AB-rt_alpha,True,0,12.55,,279.3752336613834,3353,0.0833209763380207
r0013_AB-gaussian_seed_x_fraction,True,0,10.662,,279.3752336613834,3353,0.0833209763380207
r0013_AB-rt_alpha_beta_ratio,True,0,12.886,,279.3752336613834,3353,0.0833209763380207
r0013_AB-gaussian_seed_y_fraction,True,0,12.538,,279.3752336613834,3353,0.0833209763380207
r0013_AB-gaussian_seed_z_fraction,True,0,11.603,,279.3752336613834,3353,0.0833209763380207
r0013_B,True,0,12.036,,294.40688269399107,3533,0.08333056402320721
r0014_A,True,0,14.707,,342.82900504022837,4114,0.08333228124458637
r0014_AB-front_width_mm,True,0,13.781,,342.82900504022837,4114,0.08333228124458637
r0014_AB-front_speed_mm_per_day,True,0,15.456,,342.82900504022837,4114,0.08333228124458637
r0014_AB-seed_sigma_mm,True,0,14.632,,342.82900504022837,4114,0.08333228124458637
r0014_AB-seed_peak_density,True,0,15.065,,342.82900504022837,4114,0.08333228124458637
r0014_AB-preop_time,True,0,14.821,,320.72114058956504,3849,0.08332583543506496
r0014_AB-diffusivity_ratio,True,0,14.229,,342.82900504022837,4114,0.08333228124458637
r0014_AB-chemo_kill_rate,True,0,13.598,,342.82900504022837,4114,0.08333228124458637
r0014_AB-gaussian_seed_x_fraction,True,0,11.72,,342.82900504022837,4114,0.08333228124458637
r0014_AB-rt_alpha,True,0,14.87,,342.82900504022837,4114,0.08333228124458637
r0014_AB-rt_alpha_beta_ratio,True,0,14.837,,342.82900504022837,4114,0.08333228124458637
r0014_AB-gaussian_seed_y_fraction,True,0,11.596,,342.82900504022837,4114,0.08333228124458637
r0015_A,True,0,9.738,,181.3860503975302,2177,0.08331926981971989
r0015_AB-front_width_mm,True,0,10.254,,181.3860503975302,2177,0.08331926981971989
r0015_AB-front_speed_mm_per_day,True,0,11.69,,181.3860503975302,2177,0.08331926981971989
r0014_AB-gaussian_seed_z_fraction,True,0,14.037,,342.82900504022837,4114,0.08333228124458637
r0015_AB-seed_peak_density,True,0,11.614,,181.3860503975302,2177,0.08331926981971989
r0014_B,True,0,14.047,,320.72114058956504,3849,0.08332583543506496
r0015_AB-seed_sigma_mm,True,0,10.3,,181.3860503975302,2177,0.08331926981971989
r0015_AB-preop_time,True,0,10.962,,232.73264607600868,2793,0.08332711996992792
r0015_AB-chemo_kill_rate,True,0,9.333,,181.3860503975302,2177,0.08331926981971989
r0015_AB-diffusivity_ratio,True,0,10.184,,181.3860503975302,2177,0.08331926981971989
r0015_AB-rt_alpha,True,0,9.945,,181.3860503975302,2177,0.08331926981971989
r0015_AB-rt_alpha_beta_ratio,True,0,9.813,,181.3860503975302,2177,0.08331926981971989
r0015_AB-gaussian_seed_x_fraction,True,0,10.267,,181.3860503975302,2177,0.08331926981971989
r0015_AB-gaussian_seed_y_fraction,True,0,10.075,,181.3860503975302,2177,0.08331926981971989
r0015_AB-gaussian_seed_z_fraction,True,0,12.419,,181.3860503975302,2177,0.08331926981971989
r0015_B,True,0,12.844,,232.73264607600868,2793,0.08332711996992792
r0016_AB-front_width_mm,True,0,12.179,,296.1922528333962,3555,0.08331708940461215
r0016_AB-front_speed_mm_per_day,True,0,13.955,,296.1922528333962,3555,0.08331708940461215
r0016_A,True,0,14.196,,296.1922528333962,3555,0.08331708940461215
r0016_AB-chemo_kill_rate,True,0,10.475,,296.1922528333962,3555,0.08331708940461215
r0016_AB-seed_peak_density,True,0,13.344,,296.1922528333962,3555,0.08331708940461215
r0016_AB-seed_sigma_mm,True,0,13.036,,296.1922528333962,3555,0.08331708940461215
r0016_AB-preop_time,True,0,12.754,,313.4823567532003,3762,0.08332864347506654
r0016_AB-diffusivity_ratio,True,0,13.006,,296.1922528333962,3555,0.08331708940461215
r0016_AB-rt_alpha,True,0,11.585,,296.1922528333962,3555,0.08331708940461215
r0016_AB-rt_alpha_beta_ratio,True,0,11.606,,296.1922528333962,3555,0.08331708940461215
r0016_AB-gaussian_seed_x_fraction,True,0,11.365,,296.1922528333962,3555,0.08331708940461215
r0016_AB-gaussian_seed_z_fraction,True,0,11.072,,296.1922528333962,3555,0.08331708940461215
r0016_AB-gaussian_seed_y_fraction,True,0,11.529,,296.1922528333962,3555,0.08331708940461215
r0017_AB-front_speed_mm_per_day,True,0,10.272,,229.01889698766172,2749,0.08330989341129928
r0017_AB-seed_peak_density,True,0,9.938,,229.01889698766172,2749,0.08330989341129928
r0017_A,True,0,12.472,,229.01889698766172,2749,0.08330989341129928
r0017_AB-preop_time,True,0,10.294,,226.15792473964393,2714,0.0833301122843198
r0017_AB-front_width_mm,True,0,12.36,,229.01889698766172,2749,0.08330989341129928
r0016_B,True,0,14.072,,313.4823567532003,3762,0.08332864347506654
r0017_AB-seed_sigma_mm,True,0,12.338,,229.01889698766172,2749,0.08330989341129928
r0017_AB-diffusivity_ratio,True,0,11.002,,229.01889698766172,2749,0.08330989341129928
r0017_AB-chemo_kill_rate,True,0,10.706,,229.01889698766172,2749,0.08330989341129928
r0017_AB-rt_alpha,True,0,10.62,,229.01889698766172,2749,0.08330989341129928
r0017_AB-gaussian_seed_x_fraction,True,0,10.21,,229.01889698766172,2749,0.08330989341129928
r0017_AB-rt_alpha_beta_ratio,True,0,10.538,,229.01889698766172,2749,0.08330989341129928
r0017_AB-gaussian_seed_y_fraction,True,0,10.184,,229.01889698766172,2749,0.08330989341129928
r0017_AB-gaussian_seed_z_fraction,True,0,10.177,,229.01889698766172,2749,0.08330989341129928
r0018_A,True,0,10.943,,207.4111015368253,2489,0.08333109744348144
r0017_B,True,0,11.903,,226.15792473964393,2714,0.0833301122843198
r0018_AB-front_speed_mm_per_day,True,0,12.09,,207.4111015368253,2489,0.08333109744348144
r0018_AB-front_width_mm,True,0,11.71,,207.4111015368253,2489,0.08333109744348144
r0018_AB-seed_peak_density,True,0,12.138,,207.4111015368253,2489,0.08333109744348144
r0018_AB-seed_sigma_mm,True,0,10.884,,207.4111015368253,2489,0.08333109744348144
r0018_AB-preop_time,True,0,11.275,,210.6362426020205,2528,0.08332129849763469
r0018_AB-diffusivity_ratio,True,0,10.528,,207.4111015368253,2489,0.08333109744348144
r0018_AB-chemo_kill_rate,True,0,10.497,,207.4111015368253,2489,0.08333109744348144
r0018_AB-rt_alpha_beta_ratio,True,0,10.438,,207.4111015368253,2489,0.08333109744348144
r0018_AB-rt_alpha,True,0,11.698,,207.4111015368253,2489,0.08333109744348144
r0018_AB-gaussian_seed_x_fraction,True,0,11.112,,207.4111015368253,2489,0.08333109744348144
r0018_AB-gaussian_seed_y_fraction,True,0,10.428,,207.4111015368253,2489,0.08333109744348144
r0018_AB-gaussian_seed_z_fraction,True,0,10.918,,207.4111015368253,2489,0.08333109744348144
r0018_B,True,0,11.013,,210.6362426020205,2528,0.08332129849763469
r0019_AB-front_width_mm,True,0,11.823,,317.0536258369684,3805,0.08332552584414413
r0019_A,True,0,12.806,,317.0536258369684,3805,0.08332552584414413
r0019_AB-front_speed_mm_per_day,True,0,12.955,,317.0536258369684,3805,0.08332552584414413
r0019_AB-seed_peak_density,True,0,12.125,,317.0536258369684,3805,0.08332552584414413
r0019_AB-seed_sigma_mm,True,0,10.871,,317.0536258369684,3805,0.08332552584414413
r0019_AB-preop_time,True,0,10.711,,298.62431185506284,3584,0.08332151558455994
r0019_AB-diffusivity_ratio,True,0,10.94,,317.0536258369684,3805,0.08332552584414413
r0019_AB-rt_alpha,True,0,14.215,,317.0536258369684,3805,0.08332552584414413
r0019_AB-chemo_kill_rate,True,0,15.227,,317.0536258369684,3805,0.08332552584414413
r0019_AB-gaussian_seed_x_fraction,True,0,12.404,,317.0536258369684,3805,0.08332552584414413
r0019_AB-rt_alpha_beta_ratio,True,0,14.125,,317.0536258369684,3805,0.08332552584414413
r0019_AB-gaussian_seed_y_fraction,True,0,12.699,,317.0536258369684,3805,0.08332552584414413
r0019_AB-gaussian_seed_z_fraction,True,0,12.02,,317.0536258369684,3805,0.08332552584414413
r0020_AB-front_width_mm,True,0,10.6,,332.0922372043133,3986,0.08331466061322461
r0019_B,True,0,13.637,,298.62431185506284,3584,0.08332151558455994
r0020_A,True,0,14.683,,332.0922372043133,3986,0.08331466061322461
r0020_AB-front_speed_mm_per_day,True,0,13.852,,332.0922372043133,3986,0.08331466061322461
r0020_AB-seed_peak_density,True,0,13.482,,332.0922372043133,3986,0.08331466061322461
r0020_AB-seed_sigma_mm,True,0,12.645,,332.0922372043133,3986,0.08331466061322461
r0020_AB-preop_time,True,0,9.328,,178.31576305627823,2140,0.0833251229234945
r0020_AB-chemo_kill_rate,True,0,12.147,,332.0922372043133,3986,0.08331466061322461
r0020_AB-diffusivity_ratio,True,0,13.244,,332.0922372043133,3986,0.08331466061322461
r0020_AB-gaussian_seed_x_fraction,True,0,11.187,,332.0922372043133,3986,0.08331466061322461
r0020_AB-rt_alpha,True,0,12.911,,332.0922372043133,3986,0.08331466061322461
r0020_AB-rt_alpha_beta_ratio,True,0,12.882,,332.0922372043133,3986,0.08331466061322461
r0020_AB-gaussian_seed_y_fraction,True,0,12.026,,332.0922372043133,3986,0.08331466061322461
r0021_A,True,0,11.286,,192.04044372029603,2305,0.08331472612594187
r0021_AB-seed_peak_density,True,0,9.439,,192.04044372029603,2305,0.08331472612594187
r0021_AB-front_width_mm,True,0,11.001,,192.04044372029603,2305,0.08331472612594187
r0020_AB-gaussian_seed_z_fraction,True,0,13.947,,332.0922372043133,3986,0.08331466061322461
r0020_B,True,0,12.577,,178.31576305627823,2140,0.0833251229234945
r0021_AB-front_speed_mm_per_day,True,0,12.405,,192.04044372029603,2305,0.08331472612594187
r0021_AB-seed_sigma_mm,True,0,9.993,,192.04044372029603,2305,0.08331472612594187
r0021_AB-diffusivity_ratio,True,0,10.518,,192.04044372029603,2305,0.08331472612594187
r0021_AB-rt_alpha,True,0,10.595,,192.04044372029603,2305,0.08331472612594187
r0021_AB-chemo_kill_rate,True,0,12.032,,192.04044372029603,2305,0.08331472612594187
r0021_AB-preop_time,True,0,13.028,,266.30391337163746,3196,0.08332412808874765
r0021_AB-rt_alpha_beta_ratio,True,0,10.277,,192.04044372029603,2305,0.08331472612594187
r0021_AB-gaussian_seed_y_fraction,True,0,9.998,,192.04044372029603,2305,0.08331472612594187
r0021_AB-gaussian_seed_x_fraction,True,0,11.133,,192.04044372029603,2305,0.08331472612594187
r0021_AB-gaussian_seed_z_fraction,True,0,11.181,,192.04044372029603,2305,0.08331472612594187
r0021_B,True,0,14.59,,266.30391337163746,3196,0.08332412808874765
r0022_AB-front_width_mm,True,0,10.894,,256.179405098781,3075,0.08331037564188
r0022_A,True,0,14.684,,256.179405098781,3075,0.08331037564188
r0022_AB-front_speed_mm_per_day,True,0,14.161,,256.179405098781,3075,0.08331037564188
r0022_AB-seed_peak_density,True,0,10.801,,256.179405098781,3075,0.08331037564188
